role,update,length,words,prefix_exact_count,state_correct_count,token_correct_count,token_denominator,E,E_low95,E_high95,A,A_low95,A_high95,M,state_ce
ood_dev,80000,9,102400,102395,102395,921593,921600,0.999951171875,0.9998856912053655,0.9999791433689678,0.999951171875,0.9998856912053655,0.9999791433689678,0.9999924045138889,0.00012718524779176406
ood_dev,80000,10,102400,102388,102391,1023984,1024000,0.9998828125,0.9997951608462756,0.9999329601067661,0.999912109375,0.9998329541276058,0.999953758377418,0.999984375,0.0002114888556291545
ood_dev,80000,11,102400,102384,102390,1126374,1126400,0.99984375,0.9997461828910157,0.9999038159927167,0.99990234375,0.9998202295599984,0.9999469524276979,0.9999769176136364,0.00043478156116368434
ood_dev,80000,12,102400,102379,102386,1228760,1228800,0.999794921875,0.9996864903756401,0.9998658559214554,0.99986328125,0.9997705055160856,0.9999185544023014,0.9999674479166667,0.0008096715808408376
ood_dev,80000,13,102400,66680,66686,1295446,1331200,0.651171875,0.6482471351843596,0.6540852730432148,0.65123046875,0.6483058405866502,0.6541437507448886,0.9731415264423077,3.099810447204388
ood_dev,80000,14,102400,11711,12858,1308304,1433600,0.114365234375,0.11243041147301355,0.11632898978676093,0.12556640625,0.12355089875635723,0.12761000587790228,0.9126004464285714,12.984195506065046
ood_dev,80000,15,102400,1220,3347,1311651,1536000,0.0119140625,0.011267585714890407,0.012597158263522038,0.032685546875,0.03161387639720788,0.033792277936505036,0.853939453125,16.685375023345326
ood_dev,80000,16,102400,102,2025,1313676,1638400,0.00099609375,0.0008207007553792852,0.0012089248510416682,0.019775390625,0.018940477565911055,0.02064633286102836,0.80180419921875,16.79684180401301
ood_dev,80000,17,102400,5,1764,1315440,1740800,4.8828125e-05,2.0856631032296734e-05,0.0001143087946344752,0.0172265625,0.016447544642647142,0.01804180076185061,0.7556525735294117,15.991314008506073
ood_dev,80000,18,102400,0,1721,1317161,1843200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016806640625,0.01603724047903842,0.017612292680382738,0.7146055772569444,15.260459178450214
ood_dev,80000,19,102400,0,1664,1318825,1945600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01625,0.015493545514017064,0.01704274815774442,0.6778500205592105,14.818622393645494
ood_dev,80000,20,102400,0,1781,1320606,2048000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.017392578125,0.0166097919465986,0.01821157225246432,0.6448271484375,14.633270357230247
ood_dev,80000,21,102400,0,1716,1322322,2150400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.0167578125,0.01598953884727668,0.017562341725507667,0.6149190848214285,14.714078182410187
ood_dev,80000,22,102400,0,1754,1324076,2252800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01712890625,0.016352113976826295,0.017941926254397833,0.5877468039772727,14.877577801893981
ood_dev,80000,23,102400,0,1777,1325853,2355200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.017353515625,0.016571614402483354,0.01817162772727011,0.5629470957880435,15.130649960043174
ood_dev,80000,24,102400,0,1734,1327587,2457600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01693359375,0.01616127274001894,0.017742157144657933,0.540196533203125,15.417017688068473
ood_dev,80000,25,102400,0,1684,1329271,2560000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.0164453125,0.015684289562204114,0.017242614456104623,0.519246484375,15.748263720663136
ood_dev,80000,26,102400,0,1635,1330906,2662400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.015966796875,0.015217018071927147,0.01675289059734082,0.4998895733173077,16.184568089354762
ood_dev,80000,27,102400,0,1657,1332563,2764800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016181640625,0.015426791892705764,0.01697278815776418,0.48197446469907407,16.512614772494143
ood_dev,80000,28,102400,0,1656,1334219,2867200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016171875,0.015417255951115785,0.016962793582026795,0.46533865792410717,16.959265689609307
ood_dev,80000,29,102400,0,1608,1335827,2969600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.015703125,0.01495961746467846,0.016482967236750707,0.449833984375,17.365305718820476
ood_dev,80000,30,102400,0,1687,1337514,3072000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016474609375,0.015712903628576462,0.017272591941714363,0.435388671875,17.695137579597294
ood_dev,80000,31,102400,0,1688,1339202,3174400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016484375,0.015722441792261517,0.017282584295356673,0.4218756300403226,18.067151867860773
ood_dev,80000,32,102400,0,1718,1340920,3276800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01677734375,0.016008619293442074,0.017582322313996996,0.40921630859375,18.482737362076673
ood_dev,80000,33,102400,0,1647,1342567,3379200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016083984375,0.015331435756104178,0.016872839121092133,0.39730320785984846,18.84903365986082
ood_dev,80000,34,102400,0,1671,1344238,3481600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016318359375,0.015560302672428875,0.01711270462062415,0.3860977711397059,19.139674841084094
ood_dev,80000,35,102400,0,1732,1345970,3584000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.0169140625,0.016142190103274327,0.01772217874674782,0.3755496651785714,19.464606932484045
ood_dev,80000,36,102400,0,1742,1347712,3686400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01701171875,0.016237605999667323,0.017822068023628457,0.36559027777777775,19.779061685104413
dev,90000,1,102400,102400,102400,102400,102400,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,8.149188433288768e-08
dev,90000,2,102400,102400,102400,204800,204800,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,6.73241388837037e-08
dev,90000,3,102400,102400,102400,307200,307200,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,5.974967259611552e-08
dev,90000,4,102400,102400,102400,409600,409600,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,4.646018479756431e-08
dev,90000,5,102400,102400,102400,512000,512000,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,7.037886996144604e-08
dev,90000,6,102400,102400,102400,614400,614400,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,9.145469925836425e-08
dev,90000,7,102400,102400,102400,716800,716800,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,9.094247589526427e-08
dev,90000,8,102400,102400,102400,819200,819200,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,9.399604907672776e-08
dev,90000,9,102400,102400,102400,921600,921600,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,8.490517780034012e-08
dev,90000,10,102400,102400,102400,1024000,1024000,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,8.467700308184556e-08
dev,90000,11,102400,102400,102400,1126400,1126400,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,7.794936275458409e-08
dev,90000,12,102400,102400,102400,1228800,1228800,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,1.0900078246327272e-07
ood_dev,90000,1,102400,102400,102400,102400,102400,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,8.136499164076994e-08
ood_dev,90000,2,102400,102400,102400,204800,204800,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,6.733927289850894e-08
ood_dev,90000,3,102400,102400,102400,307200,307200,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,5.653243587241952e-08
ood_dev,90000,4,102400,102400,102400,409600,409600,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,4.932363506023052e-08
ood_dev,90000,5,102400,102400,102400,512000,512000,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,7.057095945735281e-08
ood_dev,90000,6,102400,102400,102400,614400,614400,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,9.079579251995707e-08
ood_dev,90000,7,102400,102400,102400,716800,716800,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,9.09157002857569e-08
ood_dev,90000,8,102400,102400,102400,819200,819200,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,9.34139725428107e-08
ood_dev,90000,9,102400,102400,102400,921600,921600,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,8.500063859058493e-08
ood_dev,90000,10,102400,102400,102400,1024000,1024000,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,8.433474315103218e-08
ood_dev,90000,11,102400,102400,102400,1126400,1126400,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,7.819499736938517e-08
ood_dev,90000,12,102400,102400,102400,1228800,1228800,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,1.098517321925646e-07
ood_dev,90000,13,102400,99788,99788,1328588,1331200,0.9744921875,0.9735085827863976,0.975440193115501,0.9744921875,0.9735085827863976,0.975440193115501,0.9980378605769231,0.18521200589990766
ood_dev,90000,14,102400,21581,21758,1350346,1433600,0.210751953125,0.20826483704782528,0.21326077023301904,0.21248046875,0.20998581350738735,0.2149966953404002,0.9419266183035714,11.268621082518019
ood_dev,90000,15,102400,2515,5247,1355593,1536000,0.024560546875,0.02363021244877636,0.025526551468570774,0.051240234375,0.04990652881515896,0.052607608440543074,0.8825475260416666,16.54272059457877
ood_dev,90000,16,102400,238,2899,1358492,1638400,0.00232421875,0.0020473648183237866,0.0026384111446184936,0.028310546875,0.0273122412733688,0.029344241297685612,0.82915771484375,17.682568589151316
ood_dev,90000,17,102400,16,2130,1360622,1740800,0.00015625,9.618400728340004e-05,0.00025381710898436156,0.02080078125,0.01994446410092761,0.021693050645384897,0.7816073069852941,17.60941008851753
ood_dev,90000,18,102400,0,1788,1362410,1843200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.0174609375,0.01667660516107908,0.018281472659275374,0.7391547309027777,17.2127335012013
ood_dev,90000,19,102400,0,1778,1364188,1945600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01736328125,0.016581158690361173,0.018181613956719658,0.7011657072368421,16.72789957765487
ood_dev,90000,20,102400,0,1737,1365925,2048000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016962890625,0.016189897204480646,0.017772124232178315,0.66695556640625,16.26083287582779
ood_dev,90000,21,102400,0,1726,1367651,2150400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01685546875,0.016084943828035953,0.017662241918022018,0.6359984188988095,15.882534429922618
ood_dev,90000,22,102400,0,1702,1369353,2252800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01662109375,0.015855983477047735,0.017422469853153533,0.6078449041193181,15.544271717705735
ood_dev,90000,23,102400,0,1712,1371065,2355200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01671875,0.01595137878323341,0.017522379720241482,0.5821437669836956,15.376389850760154
ood_dev,90000,24,102400,0,1647,1372712,2457600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016083984375,0.015331435756104178,0.016872839121092133,0.5585579427083334,15.196482790348384
ood_dev,90000,25,102400,0,1713,1374425,2560000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016728515625,0.015960918695559916,0.017532370325242335,0.536884765625,15.08289109105051
ood_dev,90000,26,102400,0,1704,1376129,2662400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016640625,0.01587506198163439,0.0174424523832216,0.5168753756009615,15.057482063277082
ood_dev,90000,27,102400,0,1733,1377862,2764800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016923828125,0.016151731387651833,0.017732167979697674,0.49835865162037035,15.027251204965596
ood_dev,90000,28,102400,0,1752,1379614,2867200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.017109375,0.0163330286433993,0.0179219505531701,0.48117117745535715,15.082706302273023
ood_dev,90000,29,102400,0,1711,1381325,2969600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016708984375,0.015941838940128936,0.01751238904601859,0.46515523976293105,15.20335290960621
ood_dev,90000,30,102400,0,1694,1383019,3072000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01654296875,0.015779672256443042,0.017342536935139326,0.4502014973958333,15.313764460485068
ood_dev,90000,31,102400,0,1651,1384670,3174400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016123046875,0.015369577334964322,0.016912819611541452,0.436198966733871,15.380033581408565
ood_dev,90000,32,102400,0,1735,1386405,3276800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016943359375,0.016170814160317883,0.017752146241686355,0.42309722900390623,15.534853159262093
ood_dev,90000,33,102400,0,1751,1388156,3379200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.017099609375,0.016323486077016922,0.017911962602225117,0.4107942708333333,15.703295905507527
ood_dev,90000,34,102400,0,1706,1389862,3481600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01666015625,0.015894140765027154,0.017462434634483562,0.3992020909926471,15.835169255713465
ood_dev,90000,35,102400,0,1695,1391557,3584000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016552734375,0.015789210913578336,0.01735252879533139,0.38826925223214287,16.009096307151825
ood_dev,90000,36,102400,0,1741,1393298,3686400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.017001953125,0.016228064105455898,0.017812079400512517,0.3779562717013889,16.15811576330472
dev,100000,1,102400,102400,102400,102400,102400,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,2.8235527134594376e-07
dev,100000,2,102400,102400,102400,204800,204800,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,8.444485955844822e-07
dev,100000,3,102400,102400,102400,307200,307200,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,9.049463616656039e-07
dev,100000,4,102400,102400,102400,409600,409600,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,8.477499221347661e-06
dev,100000,5,102400,102397,102397,511997,512000,0.999970703125,0.9999138592392058,0.9999900363697822,0.999970703125,0.9999138592392058,0.9999900363697822,0.999994140625,8.899563714215811e-05
dev,100000,6,102400,102396,102396,614393,614400,0.9999609375,0.9998995558365923,0.9999848092550684,0.9999609375,0.9998995558365923,0.9999848092550684,0.9999886067708333,0.0003248429549406531
dev,100000,7,102400,102396,102396,716789,716800,0.9999609375,0.9998995558365923,0.9999848092550684,0.9999609375,0.9998995558365923,0.9999848092550684,0.9999846540178572,0.00034627091862809403
dev,100000,8,102400,102392,102393,819182,819200,0.999921875,0.9998458314166382,0.9999604116057129,0.999931640625,0.9998588878252541,0.9999668857144244,0.99997802734375,0.0005043286918209976
dev,100000,9,102400,102372,102373,921555,921600,0.9997265625,0.99960483075273,0.9998108019230739,0.999736328125,0.9996163891811771,0.9998187740119542,0.999951171875,0.0012463771762581976
dev,100000,10,102400,102356,102364,1023919,1024000,0.9995703125,0.9994232637005559,0.9996798806980102,0.9996484375,0.9995133551962606,0.9997460333409244,0.9999208984375,0.002006086191843067
dev,100000,11,102400,102334,102343,1126262,1126400,0.99935546875,0.9991801685991595,0.9994933044182046,0.999443359375,0.9992789510277558,0.9995702966455544,0.9998774857954545,0.0030604225205371504
dev,100000,12,102400,102309,102324,1228586,1228800,0.999111328125,0.9989091451458519,0.9992760649383282,0.9992578125,0.9990712397794851,0.9994069280646055,0.9998258463541667,0.004528736423096801
ood_dev,100000,1,102400,102400,102400,102400,102400,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,2.9070920221474504e-07
ood_dev,100000,2,102400,102400,102400,204800,204800,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,8.848562019081463e-07
ood_dev,100000,3,102400,102400,102400,307200,307200,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,7.182433974420311e-07
ood_dev,100000,4,102400,102400,102400,409600,409600,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,1.6153858739995085e-06
ood_dev,100000,5,102400,102400,102400,512000,512000,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,5.345742611196427e-06
ood_dev,100000,6,102400,102399,102399,614399,614400,0.999990234375,0.9999446805183295,0.9999982761253133,0.999990234375,0.9999446805183295,0.9999982761253133,0.9999983723958333,4.684234796550453e-05
ood_dev,100000,7,102400,102396,102396,716795,716800,0.9999609375,0.9998995558365923,0.9999848092550684,0.9999609375,0.9998995558365923,0.9999848092550684,0.9999930245535714,0.00015078197269946005
ood_dev,100000,8,102400,102393,102395,819190,819200,0.999931640625,0.9998588878252541,0.9999668857144244,0.999951171875,0.9998856912053655,0.9999791433689678,0.99998779296875,0.0003137421208662362
ood_dev,100000,9,102400,102380,102383,921573,921600,0.9998046875,0.9996983209212157,0.9998735558932069,0.999833984375,0.9997341277518229,0.9998963406145821,0.999970703125,0.0005583693600642684
ood_dev,100000,10,102400,102363,102372,1023945,1024000,0.999638671875,0.9995020271813618,0.9997378308384958,0.9997265625,0.99960483075273,0.9998108019230739,0.9999462890625,0.0010545965816683733
ood_dev,100000,11,102400,102339,102354,1126299,1126400,0.999404296875,0.9992349501563167,0.9995361754476841,0.99955078125,0.9994009117003653,0.999663171663546,0.9999103338068182,0.0018846503626596897
ood_dev,100000,12,102400,102318,102342,1228641,1228800,0.99919921875,0.9990062333665538,0.9993547513735724,0.99943359375,0.999267935201936,0.999561781954047,0.99987060546875,0.003164163290195624
ood_dev,100000,13,102400,49913,49932,1278573,1331200,0.487431640625,0.48437069342306394,0.4904935307766203,0.4876171875,0.4845562049745868,0.49067909905431734,0.9604664963942308,6.4551839049096555
ood_dev,100000,14,102400,7248,8794,1287367,1433600,0.07078125,0.06922651509491337,0.07236818733284142,0.08587890625,0.08417830045734268,0.08761058175851483,0.8979959542410715,15.916351471965838
ood_dev,100000,15,102400,642,2685,1290052,1536000,0.00626953125,0.005804258688126558,0.00677184627507025,0.026220703125,0.025259630763273137,0.02721732109972566,0.8398776041666667,19.587412969892938
ood_dev,100000,16,102400,43,1932,1291984,1638400,0.000419921875,0.00031178835436964573,0.0005655367297369087,0.0188671875,0.0180517290805688,0.019718743234925885,0.788564453125,20.01732566682405
ood_dev,100000,17,102400,1,1778,1293762,1740800,9.765625e-06,1.7238746867777096e-06,5.5319481670543434e-05,0.01736328125,0.016581158690361173,0.018181613956719658,0.7431996783088235,19.825729858182864
ood_dev,100000,18,102400,0,1718,1295480,1843200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01677734375,0.016008619293442074,0.017582322313996996,0.7028428819444444,19.77351975587806
ood_dev,100000,19,102400,0,1670,1297150,1945600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01630859375,0.01555076571978533,0.01710271105594033,0.6667094983552632,19.951331822508976
ood_dev,100000,20,102400,0,1761,1298911,2048000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.017197265625,0.016418914744888474,0.01801183910762719,0.63423388671875,20.24699635017079
ood_dev,100000,21,102400,0,1731,1300642,2150400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016904296875,0.01613264888694426,0.017712189445750523,0.6048372395833334,20.778459443424143
ood_dev,100000,22,102400,0,1778,1302420,2252800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01736328125,0.016581158690361173,0.018181613956719658,0.5781338778409091,21.39771877657574
ood_dev,100000,23,102400,0,1728,1304148,2355200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016875,0.016104025646818412,0.01768222113389429,0.5537313179347826,22.05640465858895
ood_dev,100000,24,102400,0,1699,1305847,2457600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016591796875,0.015827366243986105,0.01739249553423307,0.5313505045572917,22.733614058876995
ood_dev,100000,25,102400,0,1704,1307551,2560000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016640625,0.01587506198163439,0.0174424523832216,0.510762109375,23.42709370543478
ood_dev,100000,26,102400,0,1723,1309274,2662400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016826171875,0.016056321612980526,0.017632272581095357,0.4917645733173077,24.039096633595538
ood_dev,100000,27,102400,0,1633,1310907,2764800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.015947265625,0.015197949491931064,0.01673289814268217,0.47414171006944444,24.670576861379804
ood_dev,100000,28,102400,0,1728,1312635,2867200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016875,0.016104025646818412,0.01768222113389429,0.45781075613839284,25.34198349533407
ood_dev,100000,29,102400,0,1686,1314321,2969600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01646484375,0.015703365535630627,0.017262599517332833,0.44259193157327587,25.935604281878238
ood_dev,100000,30,102400,0,1671,1315992,3072000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016318359375,0.015560302672428875,0.01711270462062415,0.4283828125,26.448106103206722
ood_dev,100000,31,102400,0,1713,1317705,3174400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016728515625,0.015960918695559916,0.017532370325242335,0.4151036416330645,26.914362411629746
ood_dev,100000,32,102400,0,1724,1319429,3276800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.0168359375,0.01606586228283863,0.01764226242856461,0.4026577758789063,27.356340569576442
ood_dev,100000,33,102400,0,1671,1321100,3379200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016318359375,0.015560302672428875,0.01711270462062415,0.3909505208333333,27.83089095920432
ood_dev,100000,34,102400,0,1669,1322769,3481600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016298828125,0.015541228838945096,0.0170927174194532,0.3799313534007353,28.16340932790808
ood_dev,100000,35,102400,0,1709,1324478,3584000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016689453125,0.0159227594618247,0.017492407489668103,0.3695530133928571,28.493458636511836
ood_dev,100000,36,102400,0,1681,1326159,3686400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016416015625,0.015655676134157807,0.01721263633216884,0.35974365234375,28.8165720327351
