arm,update,role,length,words,prefix_exact_count,state_correct_count,token_correct_count,token_denominator,E,E_low95,E_high95,A,A_low95,A_high95,M,state_ce
rt,1000,ood_dev,4,4096,845,1201,11809,16384,0.206298828125,0.1941846669438455,0.21896337203128158,0.293212890625,0.27947050944259744,0.3073427815066401,0.72076416015625,2.278438835088309
rt,1000,ood_dev,5,4096,206,595,12404,20480,0.05029296875,0.044011278822729566,0.05741738933369947,0.145263671875,0.13480496315660737,0.15638714044344224,0.6056640625,3.0433498058482655
rt,1000,ood_dev,6,4096,36,285,12689,24576,0.0087890625,0.006355424717037815,0.012143207384338531,0.069580078125,0.06218456833395364,0.07778217540099988,0.5163167317708334,3.5724371263058856
rt,1000,ood_dev,7,4096,4,142,12831,28672,0.0009765625,0.000379829567061715,0.0025084428063047127,0.03466796875,0.029487295514351152,0.04072065318605805,0.447509765625,3.9518678780586924
rt,1000,ood_dev,8,4096,0,86,12917,32768,0.0,0.0,0.0009369774073651883,0.02099609375,0.017033419158058095,0.025856400018333753,0.394195556640625,4.082774643466109
rt,1000,ood_dev,9,4096,0,79,12996,36864,0.0,0.0,0.0009369774073651883,0.019287109375,0.015503626084669948,0.023971426901219724,0.3525390625,4.099622363224626
rt,1000,ood_dev,10,4096,0,61,13057,40960,0.0,0.0,0.0009369774073651883,0.014892578125,0.011611768142410793,0.019082457496473304,0.3187744140625,4.102315931930207
rt,1000,ood_dev,11,4096,0,63,13120,45056,0.0,0.0,0.0009369774073651883,0.015380859375,0.012040724876904885,0.019629148244979834,0.2911931818181818,4.100603080354631
rt,1000,ood_dev,12,4096,0,72,13192,49152,0.0,0.0,0.0009369774073651883,0.017578125,0.013982290939508705,0.022077995855878798,0.2683919270833333,4.098568586981855
rt,1000,ood_dev,13,4096,0,50,13242,53248,0.0,0.0,0.0009369774073651883,0.01220703125,0.009271887142588631,0.016056277339792056,0.2486853966346154,4.099968294030987
rt,1000,ood_dev,14,4096,0,85,13327,57344,0.0,0.0,0.0009369774073651883,0.020751953125,0.016814398921352457,0.02558759651353908,0.23240443638392858,4.0988359047914855
rt,1000,ood_dev,15,4096,0,58,13385,61440,0.0,0.0,0.0009369774073651883,0.01416015625,0.010970229851119503,0.018260524563263665,0.21785481770833334,4.098334803071339
rt,1000,ood_dev,16,4096,0,64,13449,65536,0.0,0.0,0.0009369774073651883,0.015625,0.012255565007829483,0.01990213185555554,0.2052154541015625,4.096497586171608
rt,1000,ood_dev,17,4096,0,68,13517,69632,0.0,0.0,0.0009369774073651883,0.0166015625,0.013117213150496153,0.020991778678890113,0.1941205193014706,4.0975593518815
rt,1000,ood_dev,18,4096,0,68,13585,73728,0.0,0.0,0.0009369774073651883,0.0166015625,0.013117213150496153,0.020991778678890113,0.1842583550347222,4.0980587269878015
rt,1000,ood_dev,19,4096,0,66,13651,77824,0.0,0.0,0.0009369774073651883,0.01611328125,0.01268594169611479,0.020447402650270854,0.17540861430921054,4.099662251945119
rt,1000,ood_dev,20,4096,0,69,13720,81920,0.0,0.0,0.0009369774073651883,0.016845703125,0.013333172427690648,0.02126364314319593,0.16748046875,4.100156522123143
rt,1000,ood_dev,21,4096,0,61,13781,86016,0.0,0.0,0.0009369774073651883,0.014892578125,0.011611768142410793,0.019082457496473304,0.16021437872023808,4.096674737695139
rt,1000,ood_dev,22,4096,0,57,13838,90112,0.0,0.0,0.0009369774073651883,0.013916015625,0.01075691476118927,0.017986015911693586,0.153564453125,4.100963965815026
rt,1000,ood_dev,23,4096,0,70,13908,94208,0.0,0.0,0.0009369774073651883,0.01708984375,0.0135493413532538,0.021535297959133087,0.14763077445652173,4.098103389434982
