seed,update,fp32_native_ce,bf16_native_ce,bf16_minus_fp32_ce
7500,373,2.295098304748535,2.3017330169677734,0.006634712219238281
7500,374,2.2752764225006104,2.281033515930176,0.00575709342956543
7500,375,2.291104793548584,2.2829976081848145,-0.008107185363769531
7500,376,2.2831854820251465,2.2834997177124023,0.0003142356872558594
7500,377,2.2569539546966553,2.2655999660491943,0.008646011352539062
7500,378,2.2796382904052734,2.2711844444274902,-0.008453845977783203
7500,379,2.2600040435791016,2.2786097526550293,0.018605709075927734
7500,380,2.288576602935791,2.2738327980041504,-0.014743804931640625
7500,381,2.2835311889648438,2.2680487632751465,-0.015482425689697266
7500,382,2.3041162490844727,2.2914795875549316,-0.012636661529541016
7500,383,2.273359537124634,2.285708427429199,0.01234889030456543
7500,384,2.3041024208068848,2.270862340927124,-0.03324007987976074
7500,385,2.3117623329162598,2.3166542053222656,0.004891872406005859
7500,386,2.299290180206299,2.3108410835266113,0.0115509033203125
7500,387,2.292619228363037,2.322524070739746,0.029904842376708984
7500,388,2.260558843612671,2.3010241985321045,0.040465354919433594
7500,389,2.2628021240234375,2.2895255088806152,0.026723384857177734
7500,390,2.2846310138702393,2.280674934387207,-0.0039560794830322266
7500,391,2.3010401725769043,2.268383502960205,-0.03265666961669922
7500,392,2.270031690597534,2.268555164337158,-0.0014765262603759766
7500,393,2.271439552307129,2.2653968334198,-0.0060427188873291016
7500,394,2.239811897277832,2.2440898418426514,0.004277944564819336
7500,395,2.2306509017944336,2.2439584732055664,0.013307571411132812
7500,396,2.2569243907928467,2.2337646484375,-0.02315974235534668
7500,397,2.2581849098205566,2.242823362350464,-0.015361547470092773
7500,398,2.2531514167785645,2.229407787322998,-0.023743629455566406
7500,399,2.275386333465576,2.2546403408050537,-0.02074599266052246
7500,400,2.2609500885009766,2.242826223373413,-0.018123865127563477
7500,401,2.233515739440918,2.2454166412353516,0.011900901794433594
7500,402,2.2536773681640625,2.2281880378723145,-0.025489330291748047
7500,403,2.261975049972534,2.230785846710205,-0.0311892032623291
7500,404,2.2245919704437256,2.21795916557312,-0.006632804870605469
7500,405,2.312411069869995,2.234447956085205,-0.07796311378479004
7500,406,2.272780418395996,2.2834033966064453,0.010622978210449219
7500,407,2.2568140029907227,2.2763824462890625,0.019568443298339844
7500,408,2.258357524871826,2.2662546634674072,0.007897138595581055
7500,409,2.238882541656494,2.249861240386963,0.01097869873046875
7500,410,2.230447769165039,2.2368831634521484,0.006435394287109375
7500,411,2.2484445571899414,2.230441093444824,-0.018003463745117188
7500,412,2.2388179302215576,2.259403705596924,0.02058577537536621
7500,413,2.2241921424865723,2.2374823093414307,0.013290166854858398
7500,414,2.236241102218628,2.244675397872925,0.008434295654296875
7500,415,2.2298941612243652,2.2437148094177246,0.013820648193359375
7500,416,2.194575071334839,2.238942861557007,0.04436779022216797
7500,417,2.237910270690918,2.233132839202881,-0.004777431488037109
7500,418,2.2236499786376953,2.2330453395843506,0.009395360946655273
7500,419,2.2152552604675293,2.2446937561035156,0.029438495635986328
7500,420,2.256230354309082,2.2173683643341064,-0.038861989974975586
7500,421,2.1937923431396484,2.190316677093506,-0.003475666046142578
7500,422,2.266829490661621,2.2392728328704834,-0.027556657791137695
7500,423,2.2467594146728516,2.2054314613342285,-0.04132795333862305
7500,424,2.192833185195923,2.2186079025268555,0.025774717330932617
7500,425,2.217144012451172,2.2036542892456055,-0.013489723205566406
7500,426,2.1990914344787598,2.209702968597412,0.010611534118652344
7500,427,2.214014768600464,2.2130610942840576,-0.00095367431640625
