arm,comparison_role,role,update,length,words,prefix_exact_count,state_correct_count,token_correct_count,token_denominator,E,E_low95,E_high95,A,A_low95,A_high95,M,state_ce
reference_gpt,context,ood_dev,50000,20,102400,0,1706,1127723,2048000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01666015625,0.015894140765027154,0.017462434634483562,0.55064599609375,19.959572970560554
reference_gpt,context,ood_dev,50000,21,102400,0,1716,1129439,2150400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.0167578125,0.01598953884727668,0.017562341725507667,0.5252227492559524,12.69996894090962
reference_gpt,context,ood_dev,50000,22,102400,0,1760,1131199,2252800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.0171875,0.016409371578367776,0.01800185175682053,0.5021302379261363,7.3261594115562305
reference_gpt,context,ood_dev,50000,23,102400,0,1692,1132891,2355200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.0165234375,0.015760595153160015,0.01732255300376763,0.4810168987771739,10.31937820654241
reference_gpt,context,ood_dev,50000,24,102400,0,1706,1134597,2457600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01666015625,0.015894140765027154,0.017462434634483562,0.461668701171875,16.72361995752897
reference_gpt,context,ood_dev,50000,25,102400,0,1751,1136348,2560000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.017099609375,0.016323486077016922,0.017911962602225117,0.4438859375,16.84567116477222
reference_gpt,context,ood_dev,50000,26,102400,0,1665,1138013,2662400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016259765625,0.015503082034887343,0.017052742154201505,0.4274387770432692,16.684959447311144
reference_gpt,context,ood_dev,50000,27,102400,0,1710,1139723,2764800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01669921875,0.01593229916630613,0.01750239830251404,0.4122262008101852,17.560911511231865
reference_gpt,context,ood_dev,50000,28,102400,0,1727,1141450,2867200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016865234375,0.016094484703258225,0.01767223156012711,0.39810616629464285,17.12985801899194
reference_gpt,context,ood_dev,50000,29,102400,0,1723,1143173,2969600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016826171875,0.016056321612980526,0.017632272581095357,0.38495858028017244,15.420451541199405
reference_gpt,context,ood_dev,50000,30,102400,0,1727,1144900,3072000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016865234375,0.016094484703258225,0.01767223156012711,0.3726888020833333,16.31439561930734
reference_gpt,context,ood_dev,50000,31,102400,0,1705,1146605,3174400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016650390625,0.01588460133851014,0.017452443543673216,0.3612036920362903,16.03541780693179
reference_gpt,context,ood_dev,50000,32,102400,0,1709,1148314,3276800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016689453125,0.0159227594618247,0.017492407489668103,0.3504376220703125,13.717433403165694
reference_gpt,context,ood_dev,50000,33,102400,0,1641,1149955,3379200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016025390625,0.015274225587732131,0.016812866185500014,0.34030391808712124,14.31523097248122
reference_gpt,context,ood_dev,50000,34,102400,0,1701,1151656,3481600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016611328125,0.015846444329457577,0.017412478483416333,0.33078354779411767,10.208173310351594
reference_gpt,context,ood_dev,50000,35,102400,0,1702,1153358,3584000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01662109375,0.015855983477047735,0.017422469853153533,0.32180747767857143,8.240191777124858
reference_gpt,context,ood_dev,50000,36,102400,0,1694,1155052,3686400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01654296875,0.015779672256443042,0.017342536935139326,0.3133279079861111,13.4082235888071
rt,context,dev,10000,1,102400,102400,102400,102400,102400,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,6.486767415244898e-05
rt,context,dev,10000,2,102400,102400,102400,204800,204800,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,9.55181346791889e-05
rt,context,dev,10000,3,102400,102400,102400,307200,307200,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,0.00015314341588442914
rt,context,dev,10000,4,102400,102400,102400,409600,409600,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,0.00029788370646003146
rt,context,dev,10000,5,102400,102395,102395,511995,512000,0.999951171875,0.9998856912053655,0.9999791433689678,0.999951171875,0.9998856912053655,0.9999791433689678,0.999990234375,0.0005685550354879099
rt,context,dev,10000,6,102400,102385,102385,614380,614400,0.999853515625,0.9997583066269857,0.9999112227740738,0.999853515625,0.9997583066269857,0.9999112227740738,0.9999674479166667,0.0009442685004694761
rt,context,dev,10000,7,102400,102342,102350,716730,716800,0.99943359375,0.999267935201936,0.999561781954047,0.99951171875,0.9993563827385776,0.9996295785560243,0.99990234375,0.001675849040960935
rt,context,dev,10000,8,102400,102292,102323,819053,819200,0.9989453125,0.9987269136098458,0.9991262776797689,0.999248046875,0.9990603884072679,0.9993982489194954,0.999820556640625,0.0026211840348033867
rt,context,dev,10000,9,102400,102205,102254,921307,921600,0.998095703125,0.9978093454375543,0.9983446908445799,0.99857421875,0.9983236567113399,0.9987873749198352,0.9996820746527778,0.004207619960625698
rt,context,dev,10000,10,102400,102092,102179,1023486,1024000,0.9969921875,0.9966376275634656,0.9973094602606767,0.997841796875,0.997538280459542,0.9981079623720809,0.999498046875,0.007057621374539453
rt,context,dev,10000,11,102400,101907,102026,1125512,1126400,0.995185546875,0.9947426134772077,0.9955913286413727,0.99634765625,0.9959590962250753,0.9966989774554611,0.9992116477272728,0.011946618523487405
rt,context,dev,10000,12,102400,101565,101755,1227267,1228800,0.991845703125,0.9912761292675759,0.9923783759250463,0.993701171875,0.9931977377396126,0.9941675657452085,0.99875244140625,0.02091434174538247
rt,context,ood_dev,10000,1,102400,102400,102400,102400,102400,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,6.49069739012198e-05
rt,context,ood_dev,10000,2,102400,102400,102400,204800,204800,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,9.511368449588887e-05
rt,context,ood_dev,10000,3,102400,102400,102400,307200,307200,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,0.00014832080991650454
rt,context,ood_dev,10000,4,102400,102397,102397,409597,409600,0.999970703125,0.9999138592392058,0.9999900363697822,0.999970703125,0.9999138592392058,0.9999900363697822,0.99999267578125,0.00030484709194636525
rt,context,ood_dev,10000,5,102400,102390,102391,511988,512000,0.99990234375,0.9998202295599984,0.9999469524276979,0.999912109375,0.9998329541276058,0.999953758377418,0.9999765625,0.0005817800497738201
rt,context,ood_dev,10000,6,102400,102373,102379,614367,614400,0.999736328125,0.9996163891811771,0.9998187740119542,0.999794921875,0.9996864903756401,0.9998658559214554,0.9999462890625,0.0010997667375026421
rt,context,ood_dev,10000,7,102400,102336,102346,716713,716800,0.999375,0.9992020535530068,0.999510480499012,0.99947265625,0.99931206478972,0.9995957744355726,0.9998786272321428,0.001847881107383308
rt,context,ood_dev,10000,8,102400,102289,102318,819031,819200,0.998916015625,0.9986948905496533,0.9990997091879794,0.99919921875,0.9990062333665538,0.9993547513735724,0.999793701171875,0.002910367965343114
rt,context,ood_dev,10000,9,102400,102209,102253,921284,921600,0.998134765625,0.9978511472800239,0.9983810110714199,0.998564453125,0.9983131050785029,0.9987783960353448,0.9996571180555556,0.004803535553428224
rt,context,ood_dev,10000,10,102400,102100,102171,1023455,1024000,0.9970703125,0.9967201141559111,0.9973832178068501,0.997763671875,0.9974550819919834,0.9980349167010207,0.9994677734375,0.007532742087503152
rt,context,ood_dev,10000,11,102400,101916,102029,1125484,1126400,0.9952734375,0.9948343659258698,0.9956753508486567,0.996376953125,0.9959898694750091,0.9967267957575092,0.9991867897727272,0.01156337002383285
rt,context,ood_dev,10000,12,102400,101551,101739,1227223,1228800,0.991708984375,0.9911348582218029,0.9922462197282362,0.993544921875,0.9930355634343955,0.9940172517731878,0.9987166341145833,0.021310333854076765
rt,context,ood_dev,10000,13,102400,81790,82047,1309270,1331200,0.79873046875,0.7962635154671651,0.8011750095768597,0.801240234375,0.7987847144065059,0.8036731535906512,0.9835261418269231,0.8573277318868339
rt,context,ood_dev,10000,14,102400,22032,24065,1333335,1433600,0.21515625,0.21265005555205443,0.2176838150434304,0.235009765625,0.23242275340719337,0.23761665891481987,0.9300606863839286,4.818640455251234
rt,context,ood_dev,10000,15,102400,2878,6572,1339907,1536000,0.02810546875,0.027110749376996868,0.02913559233018293,0.0641796875,0.06269493243805818,0.06569714027639942,0.8723352864583334,7.042144668171185
rt,context,ood_dev,10000,16,102400,250,2823,1342730,1638400,0.00244140625,0.0021572363750728446,0.002762905795797788,0.027568359375,0.026583100467505286,0.028589062786669565,0.819537353515625,7.626690827085692
rt,context,ood_dev,10000,17,102400,19,1968,1344698,1740800,0.000185546875,0.0001187940488148779,0.0002897986194349718,0.01921875,0.01839570319194052,0.020077867747339224,0.7724597886029412,7.435241125181274
rt,context,ood_dev,10000,18,102400,0,1653,1346351,1843200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016142578125,0.015388648562805618,0.016932809418354882,0.7304421657986111,7.175669874127489
rt,context,ood_dev,10000,19,102400,0,1736,1348087,1945600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016953125,0.01618035564849098,0.017762135270840616,0.6928901110197369,7.044487907368166
rt,context,ood_dev,10000,20,102400,0,1743,1349830,2048000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.017021484375,0.016247147961351464,0.017832056579271675,0.6590966796875,7.028608285252122
rt,context,ood_dev,10000,21,102400,0,1662,1351492,2150400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01623046875,0.015474472688896538,0.017022759948210224,0.6284840029761904,7.091039432793041
rt,context,ood_dev,10000,22,102400,0,1673,1353165,2252800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016337890625,0.01557937679287261,0.017132691534835136,0.6006591796875,7.173542660016101
rt,context,ood_dev,10000,23,102400,0,1711,1354876,2355200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016708984375,0.015941838940128936,0.01751238904601859,0.5752700407608695,7.242056083529605
rt,context,ood_dev,10000,24,102400,0,1713,1356589,2457600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016728515625,0.015960918695559916,0.017532370325242335,0.5519974772135416,7.331082493425347
rt,context,ood_dev,10000,25,102400,0,1697,1358286,2560000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016572265625,0.01580828843853085,0.0173725123050336,0.53058046875,7.369755607581173
rt,context,ood_dev,10000,26,102400,0,1675,1359961,2662400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016357421875,0.015598451199770717,0.01715267816259176,0.5108026592548077,7.455364310970181
rt,context,ood_dev,10000,27,102400,0,1685,1361646,2764800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016455078125,0.015693827513485862,0.01725260702215024,0.49249348958333333,7.470764001853822
rt,context,ood_dev,10000,28,102400,0,1694,1363340,2867200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01654296875,0.015779672256443042,0.017342536935139326,0.47549525669642856,7.523339372592455
rt,context,ood_dev,10000,29,102400,0,1769,1365109,2969600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.017275390625,0.016495262462912757,0.018091735528221815,0.45969457165948274,7.5073166196787495
rt,context,ood_dev,10000,30,102400,0,1786,1366895,3072000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01744140625,0.016657515345765293,0.01826150143993444,0.44495279947916666,7.518584223793587
rt,context,ood_dev,10000,31,102400,0,1703,1368598,3174400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016630859375,0.01586552269446015,0.017432461153068485,0.4311359627016129,7.539903777716681
rt,context,ood_dev,10000,32,102400,0,1666,1370264,3276800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01626953125,0.015512618627879053,0.017062736078537158,0.41817138671875,7.553082603764487
rt,context,ood_dev,10000,33,102400,0,1741,1372005,3379200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.017001953125,0.016228064105455898,0.017812079400512517,0.4060147372159091,7.557570508139979
rt,context,ood_dev,10000,34,102400,0,1736,1373741,3481600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016953125,0.01618035564849098,0.017762135270840616,0.39457174862132355,7.554000536268577
rt,context,ood_dev,10000,35,102400,0,1718,1375459,3584000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01677734375,0.016008619293442074,0.017582322313996996,0.38377762276785715,7.564403365573671
rt,context,ood_dev,10000,36,102400,0,1737,1377196,3686400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016962890625,0.016189897204480646,0.017772124232178315,0.3735883246527778,7.590205698145728
rt,context,dev,25000,1,102400,102400,102400,102400,102400,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,3.316076624764186e-05
rt,context,dev,25000,2,102400,102400,102400,204800,204800,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,5.625048233801888e-05
rt,context,dev,25000,3,102400,102399,102399,307199,307200,0.999990234375,0.9999446805183295,0.9999982761253133,0.999990234375,0.9999446805183295,0.9999982761253133,0.9999967447916667,0.00013163153112418695
rt,context,dev,25000,4,102400,102390,102391,409590,409600,0.99990234375,0.9998202295599984,0.9999469524276979,0.999912109375,0.9998329541276058,0.999953758377418,0.9999755859375,0.0003602483587079819
rt,context,dev,25000,5,102400,102374,102377,511967,512000,0.99974609375,0.9996279799998077,0.999826713710651,0.999775390625,0.9996629658993142,0.9998503193631264,0.999935546875,0.0007417369308573707
rt,context,dev,25000,6,102400,102360,102366,614333,614400,0.999609375,0.9994681629006475,0.9997131035672281,0.99966796875,0.9995360760544642,0.9997623735173754,0.9998909505208333,0.0011496370829168579
rt,context,dev,25000,7,102400,102346,102354,716687,716800,0.99947265625,0.99931206478972,0.9995957744355726,0.99955078125,0.9994009117003653,0.999663171663546,0.9998423549107143,0.001872158470945532
rt,context,dev,25000,8,102400,102332,102348,819035,819200,0.9993359375,0.9991583186202075,0.999476093362502,0.9994921875,0.9993341989036343,0.9996127013563129,0.999798583984375,0.002544931434112241
rt,context,dev,25000,9,102400,102308,102328,921363,921600,0.9991015625,0.9988983859912574,0.9992672935755954,0.999296875,0.9991147176527119,0.9994415722606881,0.9997428385416667,0.0036018399686178664
rt,context,dev,25000,10,102400,102287,102315,1023678,1024000,0.998896484375,0.9986735621650938,0.9990819765378843,0.999169921875,0.9989738174076627,0.9993285757804814,0.999685546875,0.004561769596471772
rt,context,dev,25000,11,102400,102255,102285,1125963,1126400,0.998583984375,0.9983342110358201,0.9987963511126822,0.998876953125,0.9986522495411198,0.9990642281272036,0.9996120383522727,0.006335032818139134
rt,context,dev,25000,12,102400,102182,102223,1228186,1228800,0.99787109375,0.9975695035759508,0.9981353308076543,0.998271484375,0.9979976872817966,0.9985078983122302,0.9995003255208333,0.008930971819689867
rt,context,ood_dev,25000,1,102400,102400,102400,102400,102400,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,3.3304398915152686e-05
rt,context,ood_dev,25000,2,102400,102400,102400,204800,204800,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,5.546637489180772e-05
rt,context,ood_dev,25000,3,102400,102396,102396,307196,307200,0.9999609375,0.9998995558365923,0.9999848092550684,0.9999609375,0.9998995558365923,0.9999848092550684,0.9999869791666667,0.00018474533310158637
rt,context,ood_dev,25000,4,102400,102389,102391,409587,409600,0.999892578125,0.9998076372259771,0.9999400142443918,0.999912109375,0.9998329541276058,0.999953758377418,0.99996826171875,0.0003468711652110673
rt,context,ood_dev,25000,5,102400,102375,102382,511969,512000,0.999755859375,0.9996396050278641,0.999834619199922,0.99982421875,0.9997221355543948,0.9998888022946828,0.999939453125,0.0005800893046241585
rt,context,ood_dev,25000,6,102400,102368,102377,614346,614400,0.9996875,0.9995588896466933,0.9997786209598011,0.999775390625,0.9996629658993142,0.9998503193631264,0.999912109375,0.0008786732115156012
rt,context,ood_dev,25000,7,102400,102358,102363,716709,716800,0.99958984375,0.9994456792698375,0.9996965261633833,0.999638671875,0.9995020271813618,0.9997378308384958,0.999873046875,0.0016590713933267284
rt,context,ood_dev,25000,8,102400,102344,102352,819061,819200,0.999453125,0.9992899777075444,0.9995788004830934,0.99953125,0.9993786192504616,0.9996464030787949,0.999830322265625,0.0024189085032299057
rt,context,ood_dev,25000,9,102400,102313,102327,921388,921600,0.999150390625,0.9989522370091191,0.9993110951443704,0.999287109375,0.9991038370362532,0.9994329223598194,0.9997699652777777,0.00338200861029561
rt,context,ood_dev,25000,10,102400,102290,102310,1023698,1024000,0.99892578125,0.998705560783839,0.9991085694711211,0.99912109375,0.998919909733904,0.9992848308676036,0.999705078125,0.004833843970312519
rt,context,ood_dev,25000,11,102400,102267,102293,1125991,1126400,0.998701171875,0.998461083452209,0.9989038449042218,0.998955078125,0.998737596314964,0.9991351254919781,0.9996368963068182,0.006359618729565949
rt,context,ood_dev,25000,12,102400,102204,102243,1228234,1228800,0.9980859375,0.9977988993841387,0.9983356063806683,0.998466796875,0.9982077310233255,0.9986884649172485,0.9995393880208333,0.00876937673059623
rt,context,ood_dev,25000,13,102400,77404,77451,1305685,1331200,0.7558984375,0.7532579045823923,0.7585197714638198,0.756357421875,0.7537185484074036,0.7589770619531946,0.9808330829326923,0.984274717699495
rt,context,ood_dev,25000,14,102400,22118,24725,1330410,1433600,0.21599609375,0.21348631018319142,0.21852718490244666,0.241455078125,0.2388435671928958,0.24408598656517683,0.9280203683035714,3.864999534564786
rt,context,ood_dev,25000,15,102400,3376,7254,1337664,1536000,0.03296875,0.03189252188985055,0.03408001744635587,0.07083984375,0.06928450623386831,0.07242737929785065,0.870875,6.130718401862269
rt,context,ood_dev,25000,16,102400,327,2807,1340471,1638400,0.003193359375,0.0028659371040042135,0.0035580549010733463,0.027412109375,0.02642962136449995,0.028430053612437098,0.8181585693359374,7.495803192275157
rt,context,ood_dev,25000,17,102400,24,1901,1342372,1740800,0.000234375,0.00015751151647495063,0.00034873373841171247,0.018564453125,0.017755589248149257,0.01940943703019719,0.7711236213235294,7.931702592151814
rt,context,ood_dev,25000,18,102400,1,1731,1344103,1843200,9.765625e-06,1.7238746867777096e-06,5.5319481670543434e-05,0.016904296875,0.01613264888694426,0.017712189445750523,0.7292225477430555,8.051575586874533
rt,context,ood_dev,25000,19,102400,0,1719,1345822,1945600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016787109375,0.016018159619853447,0.01759231250491299,0.6917259457236842,8.180861941263355
rt,context,ood_dev,25000,20,102400,0,1720,1347542,2048000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016796875,0.016027700015071877,0.017602302627021917,0.6579794921875,8.34742083072102
rt,context,ood_dev,25000,21,102400,0,1764,1349306,2150400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.0172265625,0.016447544642647142,0.01804180076185061,0.6274674479166666,8.538739552986808
rt,context,ood_dev,25000,22,102400,0,1722,1351028,2252800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01681640625,0.016046781011694225,0.017622282665054292,0.5997105823863637,8.730686564716452
rt,context,ood_dev,25000,23,102400,0,1665,1352693,2355200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016259765625,0.015503082034887343,0.017052742154201505,0.5743431555706522,8.922078214426874
rt,context,ood_dev,25000,24,102400,0,1750,1354443,2457600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01708984375,0.01631394357759699,0.017901974584317686,0.551124267578125,9.085808962211377
rt,context,ood_dev,25000,25,102400,0,1672,1356115,2560000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016328125,0.01556983969681238,0.017122698113568,0.529732421875,9.207505647816943
rt,context,ood_dev,25000,26,102400,0,1737,1357852,2662400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016962890625,0.016189897204480646,0.017772124232178315,0.5100105168269231,9.347131978840116
rt,context,ood_dev,25000,27,102400,0,1707,1359559,2764800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016669921875,0.01590368026112528,0.0174724256557128,0.49173864293981484,9.454080277531029
rt,context,ood_dev,25000,28,102400,0,1711,1361270,2867200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016708984375,0.015941838940128936,0.01751238904601859,0.47477329799107143,9.56902348582429
rt,context,ood_dev,25000,29,102400,0,1712,1362982,2969600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01671875,0.01595137878323341,0.017522379720241482,0.4589783135775862,9.610426619172795
rt,context,ood_dev,25000,30,102400,0,1803,1364785,3072000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.017607421875,0.016819787025322986,0.018431248554941913,0.44426595052083334,9.69623258116917
rt,context,ood_dev,25000,31,102400,0,1699,1366484,3174400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016591796875,0.015827366243986105,0.01739249553423307,0.43047001008064517,9.757724398642894
rt,context,ood_dev,25000,32,102400,0,1711,1368195,3276800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016708984375,0.015941838940128936,0.01751238904601859,0.41753997802734377,9.815068939519914
rt,context,ood_dev,25000,33,102400,0,1666,1369861,3379200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01626953125,0.015512618627879053,0.017062736078537158,0.4053802675189394,9.878312539617037
rt,context,ood_dev,25000,34,102400,0,1682,1371543,3481600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01642578125,0.015665213872477914,0.0172226291111761,0.3939404296875,9.928957783133956
rt,context,ood_dev,25000,35,102400,0,1757,1373300,3584000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.017158203125,0.016380742477780357,0.01797188930542586,0.3831752232142857,9.947683713731385
rt,context,ood_dev,25000,36,102400,0,1654,1374954,3686400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01615234375,0.015398184286100883,0.01694280421238697,0.37298014322916667,9.998129179066455
rt,context,dev,50000,1,102400,102400,102400,102400,102400,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,4.828846034152234e-07
rt,context,dev,50000,2,102400,102400,102400,204800,204800,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,1.1819584788106824e-05
rt,context,dev,50000,3,102400,102399,102399,307199,307200,0.999990234375,0.9999446805183295,0.9999982761253133,0.999990234375,0.9999446805183295,0.9999982761253133,0.9999967447916667,2.9424125238846493e-05
rt,context,dev,50000,4,102400,102396,102396,409595,409600,0.9999609375,0.9998995558365923,0.9999848092550684,0.9999609375,0.9998995558365923,0.9999848092550684,0.99998779296875,0.0002074713045208066
rt,context,dev,50000,5,102400,102388,102390,511985,512000,0.9998828125,0.9997951608462756,0.9999329601067661,0.99990234375,0.9998202295599984,0.9999469524276979,0.999970703125,0.0004820679578815244
rt,context,dev,50000,6,102400,102378,102382,614367,614400,0.99978515625,0.9996747063713258,0.9998581094084422,0.99982421875,0.9997221355543948,0.9998888022946828,0.9999462890625,0.0008421184054636549
rt,context,dev,50000,7,102400,102366,102376,716743,716800,0.99966796875,0.9995360760544642,0.9997623735173754,0.999765625,0.9996512662615883,0.999842488483525,0.9999204799107143,0.001260793347435873
rt,context,dev,50000,8,102400,102356,102368,819111,819200,0.9995703125,0.9994232637005559,0.9996798806980102,0.9996875,0.9995588896466933,0.9997786209598011,0.999891357421875,0.0018516885730320168
rt,context,dev,50000,9,102400,102350,102364,921475,921600,0.99951171875,0.9993563827385776,0.9996295785560243,0.9996484375,0.9995133551962606,0.9997460333409244,0.9998643663194444,0.002617335895603098
rt,context,dev,50000,10,102400,102346,102362,1023837,1024000,0.99947265625,0.99931206478972,0.9995957744355726,0.99962890625,0.9994907196411001,0.9997296078614301,0.9998408203125,0.0030696053084290466
rt,context,dev,50000,11,102400,102341,102360,1126197,1126400,0.999423828125,0.9992569299552471,0.9995532566834086,0.999609375,0.9994681629006475,0.9997131035672281,0.9998197798295455,0.0034196986570553833
rt,context,dev,50000,12,102400,102327,102349,1228546,1228800,0.999287109375,0.9991038370362532,0.9994329223598194,0.999501953125,0.9993452844279009,0.9996211463493736,0.9997932942708333,0.004191412771110176
rt,context,ood_dev,50000,1,102400,102400,102400,102400,102400,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,4.86907912860407e-07
rt,context,ood_dev,50000,2,102400,102400,102400,204800,204800,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,1.1621829886525881e-05
rt,context,ood_dev,50000,3,102400,102400,102400,307200,307200,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,2.075879957613637e-05
rt,context,ood_dev,50000,4,102400,102399,102399,409599,409600,0.999990234375,0.9999446805183295,0.9999982761253133,0.999990234375,0.9999446805183295,0.9999982761253133,0.99999755859375,9.376177039990912e-05
rt,context,ood_dev,50000,5,102400,102384,102385,511984,512000,0.99984375,0.9997461828910157,0.9999038159927167,0.999853515625,0.9997583066269857,0.9999112227740738,0.99996875,0.0004233934199110344
rt,context,ood_dev,50000,6,102400,102376,102381,614365,614400,0.999765625,0.9996512662615883,0.999842488483525,0.999814453125,0.999710201380565,0.999881205951185,0.9999430338541667,0.0009239965923872478
rt,context,ood_dev,50000,7,102400,102361,102369,716734,716800,0.999619140625,0.9994794317923406,0.9997213651928625,0.999697265625,0.9995703338469782,0.9997867072768437,0.9999079241071429,0.0015528518512265188
rt,context,ood_dev,50000,8,102400,102355,102367,819101,819200,0.999560546875,0.9994120800157498,0.9996715338654889,0.999677734375,0.9995474707523628,0.9997705093368041,0.999879150390625,0.0023726186616420957
rt,context,ood_dev,50000,9,102400,102349,102363,921464,921600,0.999501953125,0.9993452844279009,0.9996211463493736,0.999638671875,0.9995020271813618,0.9997378308384958,0.9998524305555555,0.0030755841136237807
rt,context,ood_dev,50000,10,102400,102344,102358,1023822,1024000,0.999453125,0.9992899777075444,0.9995788004830934,0.99958984375,0.9994456792698375,0.9996965261633833,0.999826171875,0.0034713566998386476
rt,context,ood_dev,50000,11,102400,102333,102350,1126172,1126400,0.999345703125,0.9991692393347998,0.9994847031652371,0.99951171875,0.9993563827385776,0.9996295785560243,0.9997975852272727,0.004214433153868722
rt,context,ood_dev,50000,12,102400,102317,102340,1228512,1228800,0.999189453125,0.9989954218558749,0.999346032366924,0.9994140625,0.999245935024263,0.9995447210970653,0.999765625,0.005437315685233325
rt,context,ood_dev,50000,13,102400,83761,83781,1312293,1331200,0.817978515625,0.8156032388195201,0.8203299358767367,0.818173828125,0.8157995302442808,0.8205242547985231,0.9857970252403846,1.3561430130124155
rt,context,ood_dev,50000,14,102400,22207,23529,1335822,1433600,0.216865234375,0.21435175280427976,0.21939995832349357,0.229775390625,0.22720888730971361,0.2323621677248332,0.9317954799107143,8.856902158406502
rt,context,ood_dev,50000,15,102400,3664,7010,1342832,1536000,0.03578125,0.034660889177841624,0.03693643914864526,0.06845703125,0.06692645502941368,0.07001998427442878,0.8742395833333333,14.09637134866987
rt,context,ood_dev,50000,16,102400,440,3119,1345951,1638400,0.004296875,0.003914420162041906,0.004716520301027639,0.030458984375,0.02942392982108112,0.03152926656199309,0.8215032958984375,16.97279154994643
rt,context,ood_dev,50000,17,102400,48,2233,1348184,1740800,0.00046875,0.00035359692120503074,0.000621380749538337,0.021806640625,0.02092986547421293,0.02271929255681792,0.7744623161764705,18.230415699496128
rt,context,ood_dev,50000,18,102400,4,1932,1350116,1843200,3.90625e-05,1.5190744931649625e-05,0.00010044416340775962,0.0188671875,0.0180517290805688,0.019718743234925885,0.7324848090277778,18.701044671935364
