setting_label,task,preset,topology,seed,report,evidence,setting_id,depth,width,heads,length,data_sha256,epoch,update,cumulative_recorded_update_seconds,ce,token_accuracy,sequence_exact_match,targets,examples,native_ce
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,42,4200,192.10029048541037,0.6040629824002584,0.6823486328125,0.0,122880,1280,0.6040629824002584
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,43,4300,196.63413205341203,0.43150888284047445,0.8118570963541667,0.0,122880,1280,0.43150888284047445
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,44,4400,201.15734799733036,0.7848429679870605,0.6287434895833334,0.0,122880,1280,0.7848429679870605
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,45,4500,205.69467564937077,0.39881567160288495,0.8141682942708334,0.0,122880,1280,0.39881567160288495
copy-v16-t256-k96,selective-copying,d128_6,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-cdrm-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,0,0,0.0,3.1188116391499836,0.07150065104166667,0.0,122880,1280,3.1188116391499836
copy-v16-t256-k96,selective-copying,d128_6,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-cdrm-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,1,100,88.70174310600851,2.594975153605143,0.11338704427083333,0.0,122880,1280,2.594975153605143
copy-v16-t256-k96,selective-copying,d128_6,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-cdrm-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2,200,177.7788355002267,2.4728795369466146,0.14828287760416667,0.0,122880,1280,2.4728795369466146
copy-v16-t256-k96,selective-copying,d128_6,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-cdrm-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,3,300,266.77713331219275,2.342767842610677,0.18452962239583334,0.0,122880,1280,2.342767842610677
copy-v16-t256-k96,selective-copying,d128_6,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-cdrm-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,4,400,356.084438504171,2.214184379577637,0.21717122395833333,0.0,122880,1280,2.214184379577637
copy-v16-t256-k96,selective-copying,d128_6,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-cdrm-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,5,500,445.3404183551902,2.108867041269938,0.24296061197916666,0.0,122880,1280,2.108867041269938
copy-v16-t256-k96,selective-copying,d128_6,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-cdrm-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,6,600,534.3403566971829,1.943146276473999,0.2773030598958333,0.0,122880,1280,1.943146276473999
copy-v16-t256-k96,selective-copying,d128_6,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-cdrm-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,7,700,623.6138974401401,1.867358382542928,0.28619791666666666,0.0,122880,1280,1.867358382542928
copy-v16-t256-k96,selective-copying,d128_6,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-cdrm-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,8,800,712.8628911091655,1.8758893966674806,0.2659098307291667,0.0,122880,1280,1.8758893966674806
copy-v16-t256-k96,selective-copying,d128_6,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-cdrm-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,9,900,801.9395194531535,1.7649270057678224,0.29689127604166665,0.0,122880,1280,1.7649270057678224
copy-v16-t256-k96,selective-copying,d128_6,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-cdrm-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,10,1000,892.0871708841005,1.4957217852274576,0.35874837239583335,0.0,122880,1280,1.4957217852274576
copy-v16-t256-k96,selective-copying,d128_6,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-cdrm-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,11,1100,981.632729257035,1.6294752915700277,0.3125406901041667,0.0,122880,1280,1.6294752915700277
copy-v16-t256-k96,selective-copying,d128_6,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-cdrm-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,12,1200,1069.7562018460885,1.3649078051249186,0.39784342447916665,0.0,122880,1280,1.3649078051249186
copy-v16-t256-k96,selective-copying,d128_6,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-cdrm-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,13,1300,1158.0582094681886,1.4652267773946126,0.3944905598958333,0.0,122880,1280,1.4652267773946126
copy-v16-t256-k96,selective-copying,d128_6,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-cdrm-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,14,1400,1246.55543409026,1.47751833597819,0.3215576171875,0.0,122880,1280,1.47751833597819
copy-v16-t256-k96,selective-copying,d128_6,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-cdrm-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,15,1500,1334.9551485542615,1.1382575988769532,0.47239583333333335,0.0,122880,1280,1.1382575988769532
copy-v16-t256-k96,selective-copying,d128_6,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-cdrm-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,16,1600,1423.4094969362486,1.3682246208190918,0.39781087239583335,0.0,122880,1280,1.3682246208190918
